thickness,RE,Umach,AOA,Cl,Cdt,Cdp,Cdf,Cm
9,6.00E+05,0.05,6.5,0.68763948,1.33E-02,5.60E-03,7.74E-03,-4.67E-03
9,6.00E+05,0.05,7,0.737874077,1.39E-02,6.39E-03,7.56E-03,-5.25E-03
9,6.00E+05,0.05,7.5,0.787383348,1.46E-02,7.26E-03,7.37E-03,-5.89E-03
9,6.00E+05,0.05,8,0.836011488,1.54E-02,8.26E-03,7.15E-03,-6.58E-03
9,6.00E+05,0.05,8.5,0.883618414,1.63E-02,9.37E-03,6.91E-03,-7.34E-03
9,6.00E+05,0.05,9,0.929999997,1.73E-02,1.06E-02,6.66E-03,-8.17E-03
9,6.00E+05,0.05,9.5,0.974845234,1.85E-02,1.21E-02,6.38E-03,-9.07E-03
9,6.00E+05,0.05,10,1.018046121,1.98E-02,1.37E-02,6.07E-03,-1.01E-02
9,6.00E+05,0.1,0,4.26E-11,1.02E-02,1.47E-03,8.77E-03,1.20E-11
9,6.00E+05,0.1,1,0.108154323,1.03E-02,1.55E-03,8.74E-03,-5.51E-04
9,6.00E+05,0.1,2,0.216047448,1.05E-02,1.81E-03,8.67E-03,-1.13E-03
9,6.00E+05,0.1,3,0.323424447,1.08E-02,2.26E-03,8.56E-03,-1.76E-03
9,6.00E+05,0.1,4,0.429965958,1.13E-02,2.91E-03,8.39E-03,-2.47E-03
9,6.00E+05,0.1,5,0.535321851,1.20E-02,3.79E-03,8.17E-03,-3.29E-03
9,6.00E+05,0.1,5.5,0.587413129,1.24E-02,4.34E-03,8.03E-03,-3.75E-03
9,6.00E+05,0.1,6,0.639022892,1.28E-02,4.95E-03,7.89E-03,-4.25E-03
9,6.00E+05,0.1,6.5,0.690060388,1.34E-02,5.66E-03,7.72E-03,-4.80E-03
9,6.00E+05,0.1,7,0.740428855,1.40E-02,6.45E-03,7.54E-03,-5.41E-03
9,6.00E+05,0.1,7.5,0.790054213,1.47E-02,7.35E-03,7.34E-03,-6.07E-03
9,6.00E+05,0.1,8,0.838756686,1.55E-02,8.36E-03,7.11E-03,-6.79E-03
9,6.00E+05,0.1,8.5,0.886396867,1.64E-02,9.50E-03,6.87E-03,-7.59E-03
9,6.00E+05,0.1,9,0.932753492,1.74E-02,1.08E-02,6.61E-03,-8.46E-03
9,6.00E+05,0.1,9.5,0.977482921,1.86E-02,1.23E-02,6.32E-03,-9.41E-03
9,6.00E+05,0.1,10,1.020435237,2.00E-02,1.40E-02,6.00E-03,-1.04E-02
9,6.00E+05,0.15,0,3.86E-10,1.02E-02,1.48E-03,8.75E-03,1.89E-10
9,6.00E+05,0.15,1,0.108821895,1.03E-02,1.56E-03,8.73E-03,-5.66E-04
9,6.00E+05,0.15,2,0.217380188,1.05E-02,1.83E-03,8.66E-03,-1.16E-03
9,6.00E+05,0.15,3,0.325417405,1.08E-02,2.28E-03,8.54E-03,-1.81E-03
9,6.00E+05,0.15,4,0.432606854,1.13E-02,2.94E-03,8.37E-03,-2.56E-03
9,6.00E+05,0.15,5,0.538587067,1.20E-02,3.84E-03,8.14E-03,-3.42E-03
9,6.00E+05,0.15,5.5,0.59097583,1.24E-02,4.40E-03,8.01E-03,-3.91E-03
9,6.00E+05,0.15,6,0.642866205,1.29E-02,5.03E-03,7.85E-03,-4.44E-03
9,6.00E+05,0.15,6.5,0.694162129,1.34E-02,5.75E-03,7.68E-03,-5.03E-03
9,6.00E+05,0.15,7,0.744753183,1.41E-02,6.56E-03,7.49E-03,-5.68E-03
9,6.00E+05,0.15,7.5,0.794563922,1.48E-02,7.49E-03,7.28E-03,-6.39E-03
9,6.00E+05,0.15,8,0.843387088,1.56E-02,8.54E-03,7.05E-03,-7.17E-03
9,6.00E+05,0.15,8.5,0.891057774,1.65E-02,9.74E-03,6.80E-03,-8.03E-03
9,6.00E+05,0.15,9,0.937323409,1.76E-02,1.11E-02,6.52E-03,-8.98E-03
9,6.00E+05,0.15,9.5,0.981779948,1.89E-02,1.27E-02,6.21E-03,-1.00E-02
9,6.00E+05,0.15,10,1.024183447,2.04E-02,1.45E-02,5.87E-03,-1.11E-02
9,6.00E+05,0.2,0,3.85E-11,1.02E-02,1.50E-03,8.74E-03,1.06E-11
9,6.00E+05,0.2,1,0.109781019,1.03E-02,1.58E-03,8.71E-03,-5.88E-04
9,6.00E+05,0.2,2,0.219295239,1.05E-02,1.85E-03,8.64E-03,-1.21E-03
9,6.00E+05,0.2,3,0.328281216,1.08E-02,2.32E-03,8.52E-03,-1.90E-03
9,6.00E+05,0.2,4,0.436402555,1.13E-02,2.99E-03,8.34E-03,-2.69E-03
9,6.00E+05,0.2,5,0.543281158,1.20E-02,3.91E-03,8.11E-03,-3.62E-03
9,6.00E+05,0.2,5.5,0.596096612,1.24E-02,4.48E-03,7.97E-03,-4.15E-03
9,6.00E+05,0.2,6,0.648384805,1.29E-02,5.14E-03,7.81E-03,-4.73E-03
9,6.00E+05,0.2,6.5,0.700047109,1.35E-02,5.88E-03,7.63E-03,-5.38E-03
9,6.00E+05,0.2,7,0.750951639,1.42E-02,6.73E-03,7.43E-03,-6.09E-03
9,6.00E+05,0.2,7.5,0.800994476,1.49E-02,7.71E-03,7.20E-03,-6.88E-03
9,6.00E+05,0.2,8,0.849951322,1.58E-02,8.82E-03,6.96E-03,-7.76E-03
9,6.00E+05,0.2,8.5,0.897590091,1.68E-02,1.01E-02,6.68E-03,-8.72E-03
9,6.00E+05,0.2,9,0.94357832,1.80E-02,1.16E-02,6.38E-03,-9.79E-03
9,6.00E+05,0.2,9.5,0.987408464,1.94E-02,1.33E-02,6.04E-03,-1.10E-02
9,6.00E+05,0.2,10,1.02861454,2.10E-02,1.54E-02,5.66E-03,-1.23E-02
9,6.00E+05,0.25,0,4.94E-11,1.02E-02,1.52E-03,8.71E-03,1.33E-11
9,6.00E+05,0.25,1,0.111058242,1.03E-02,1.61E-03,8.69E-03,-6.18E-04
9,6.00E+05,0.25,2,0.221845868,1.05E-02,1.89E-03,8.61E-03,-1.27E-03
9,6.00E+05,0.25,3,0.332096957,1.08E-02,2.36E-03,8.49E-03,-2.01E-03
9,6.00E+05,0.25,4,0.441462128,1.14E-02,3.06E-03,8.30E-03,-2.87E-03
9,6.00E+05,0.25,5,0.549540345,1.21E-02,4.01E-03,8.06E-03,-3.90E-03
9,6.00E+05,0.25,5.5,0.602918269,1.25E-02,4.60E-03,7.91E-03,-4.49E-03
9,6.00E+05,0.25,6,0.65573364,1.30E-02,5.29E-03,7.74E-03,-5.15E-03
9,6.00E+05,0.25,6.5,0.707862586,1.36E-02,6.07E-03,7.55E-03,-5.88E-03
9,6.00E+05,0.25,7,0.759168,1.43E-02,6.98E-03,7.34E-03,-6.69E-03
9,6.00E+05,0.25,7.5,0.809441731,1.51E-02,8.03E-03,7.09E-03,-7.60E-03
9,6.00E+05,0.25,8,0.858450287,1.61E-02,9.24E-03,6.82E-03,-8.62E-03
9,6.00E+05,0.25,8.5,0.905816293,1.72E-02,1.07E-02,6.51E-03,-9.75E-03
9,6.00E+05,0.25,9,0.951038904,1.85E-02,1.24E-02,6.16E-03,-1.10E-02
9,6.00E+05,0.25,9.5,0.993234724,2.02E-02,1.45E-02,5.76E-03,-1.24E-02
9,6.00E+05,0.25,10,1.031301475,2.23E-02,1.70E-02,5.30E-03,-1.40E-02
9,6.00E+05,0.3,0,4.98E-11,1.02E-02,1.56E-03,8.69E-03,1.28E-11
9,6.00E+05,0.3,1,0.112690446,1.03E-02,1.65E-03,8.66E-03,-6.57E-04
9,6.00E+05,0.3,2,0.225108829,1.05E-02,1.93E-03,8.58E-03,-1.36E-03
9,6.00E+05,0.3,3,0.336981212,1.09E-02,2.42E-03,8.45E-03,-2.16E-03
9,6.00E+05,0.3,4,0.447944847,1.14E-02,3.14E-03,8.26E-03,-3.12E-03
9,6.00E+05,0.3,5,0.557559957,1.21E-02,4.14E-03,8.00E-03,-4.28E-03
9,6.00E+05,0.3,5.5,0.611653222,1.26E-02,4.76E-03,7.84E-03,-4.96E-03
9,6.00E+05,0.3,6,0.665124033,1.31E-02,5.49E-03,7.66E-03,-5.73E-03
9,6.00E+05,0.3,6.5,0.71781666,1.38E-02,6.33E-03,7.45E-03,-6.58E-03
9,6.00E+05,0.3,7,0.769524376,1.45E-02,7.33E-03,7.21E-03,-7.55E-03
9,6.00E+05,0.3,7.5,0.819958358,1.54E-02,8.50E-03,6.93E-03,-8.65E-03
9,6.00E+05,0.3,8,0.868678377,1.65E-02,9.91E-03,6.61E-03,-9.89E-03
9,6.00E+05,0.3,8.5,0.914963217,1.79E-02,1.16E-02,6.24E-03,-1.13E-02
9,6.00E+05,0.3,9,0.957519842,1.97E-02,1.39E-02,5.78E-03,-1.29E-02
9,6.00E+05,0.3,9.5,0.993963686,2.21E-02,1.69E-02,5.23E-03,-1.48E-02
9,6.00E+05,0.3,10,1.019291123,2.59E-02,2.13E-02,4.54E-03,-1.68E-02
9,6.00E+05,0.35,0,5.24E-11,1.03E-02,1.60E-03,8.65E-03,1.32E-11
9,6.00E+05,0.35,1,0.114732673,1.03E-02,1.69E-03,8.63E-03,-7.07E-04
9,6.00E+05,0.35,2,0.229192743,1.05E-02,1.99E-03,8.54E-03,-1.48E-03
9,6.00E+05,0.35,3,0.343100056,1.09E-02,2.50E-03,8.41E-03,-2.37E-03
9,6.00E+05,0.35,4,0.456069679,1.15E-02,3.25E-03,8.20E-03,-3.45E-03
9,6.00E+05,0.35,5,0.567611229,1.22E-02,4.30E-03,7.92E-03,-4.81E-03
9,6.00E+05,0.35,5.5,0.622592044,1.27E-02,4.97E-03,7.75E-03,-5.62E-03
9,6.00E+05,0.35,6,0.676847225,1.33E-02,5.77E-03,7.55E-03,-6.54E-03
9,6.00E+05,0.35,6.5,0.730144703,1.40E-02,6.71E-03,7.31E-03,-7.59E-03
9,6.00E+05,0.35,7,0.782117248,1.49E-02,7.85E-03,7.03E-03,-8.80E-03
9,6.00E+05,0.35,7.5,0.83212369,1.60E-02,9.29E-03,6.69E-03,-1.02E-02
9,6.00E+05,0.35,8,0.878941981,1.74E-02,1.12E-02,6.26E-03,-1.19E-02
9,6.00E+05,0.35,8.5,0.919986145,1.96E-02,1.39E-02,5.70E-03,-1.39E-02
9,6.00E+05,0.35,9,0.950136083,2.30E-02,1.80E-02,4.96E-03,-1.63E-02
9,6.00E+05,0.35,9.5,0.957248833,2.96E-02,2.56E-02,3.97E-03,-1.85E-02
9,6.00E+05,0.35,10,0.955153783,3.39E-02,3.01E-02,3.78E-03,-2.09E-02
9,6.00E+05,0.4,0,2.93E-11,1.03E-02,1.65E-03,8.62E-03,-5.98E-11
9,6.00E+05,0.4,1,0.11725904,1.03E-02,1.75E-03,8.59E-03,-7.72E-04
9,6.00E+05,0.4,2,0.234249084,1.06E-02,2.06E-03,8.50E-03,-1.62E-03
9,6.00E+05,0.4,3,0.350682677,1.09E-02,2.59E-03,8.35E-03,-2.64E-03
9,6.00E+05,0.4,4,0.466151212,1.15E-02,3.39E-03,8.13E-03,-3.91E-03
9,6.00E+05,0.4,5,0.58007122,1.24E-02,4.53E-03,7.83E-03,-5.55E-03
9,6.00E+05,0.4,5.5,0.636102519,1.29E-02,5.27E-03,7.63E-03,-6.56E-03
9,6.00E+05,0.4,6,0.691167101,1.36E-02,6.17E-03,7.40E-03,-7.73E-03
9,6.00E+05,0.4,6.5,0.744763984,1.44E-02,7.32E-03,7.11E-03,-9.11E-03
9,6.00E+05,0.4,7,0.796020541,1.56E-02,8.83E-03,6.73E-03,-1.08E-02
9,6.00E+05,0.4,7.5,0.841769133,1.74E-02,1.12E-02,6.19E-03,-1.29E-02
9,6.00E+05,0.4,8,0.875344228,2.06E-02,1.52E-02,5.38E-03,-1.57E-02
9,6.00E+05,0.4,8.5,0.886082453,2.66E-02,2.23E-02,4.31E-03,-1.86E-02
9,6.00E+05,0.4,9,0.835742067,4.89E-02,4.61E-02,2.82E-03,-9.19E-03
9,6.00E+05,0.4,9.5,0.546993051,7.71E-02,7.34E-02,3.74E-03,2.62E-02
9,6.00E+05,0.4,10,0.615720686,7.28E-02,6.90E-02,3.76E-03,1.92E-02
9,6.00E+05,0.45,0,5.24E-11,1.03E-02,1.71E-03,8.57E-03,1.37E-11
9,6.00E+05,0.45,1,0.120375176,1.04E-02,1.81E-03,8.54E-03,-8.56E-04
9,6.00E+05,0.45,2,0.240491886,1.06E-02,2.14E-03,8.45E-03,-1.82E-03
9,6.00E+05,0.45,3,0.360062666,1.10E-02,2.71E-03,8.29E-03,-3.01E-03
9,6.00E+05,0.45,4,0.478648457,1.16E-02,3.57E-03,8.05E-03,-4.55E-03
9,6.00E+05,0.45,5,0.595449812,1.25E-02,4.83E-03,7.71E-03,-6.63E-03
9,6.00E+05,0.45,5.5,0.652536203,1.32E-02,5.72E-03,7.47E-03,-7.97E-03
9,6.00E+05,0.45,6,0.708187067,1.40E-02,6.84E-03,7.17E-03,-9.58E-03
9,6.00E+05,0.45,6.5,0.759178853,1.54E-02,8.72E-03,6.70E-03,-1.18E-02
9,6.00E+05,0.45,7,0.799624533,1.81E-02,1.22E-02,5.93E-03,-1.47E-02
9,6.00E+05,0.45,7.5,0.824024378,2.27E-02,1.78E-02,4.94E-03,-1.81E-02
9,6.00E+05,0.45,8,0.826510722,2.99E-02,2.60E-02,3.96E-03,-2.02E-02
9,6.00E+05,0.45,8.5,0.794917095,3.49E-02,3.12E-02,3.70E-03,-1.96E-02
9,6.00E+05,0.45,9,0.816250633,4.28E-02,3.92E-02,3.51E-03,-1.82E-02
9,6.00E+05,0.45,9.5,0.870302735,9.24E-02,8.99E-02,2.54E-03,1.60E-02
9,6.00E+05,0.45,10,0.447147448,0.105183665,0.102604412,2.58E-03,3.49E-02
9,6.00E+05,0.5,0,5.73E-11,1.03E-02,1.79E-03,8.52E-03,1.48E-11
9,6.00E+05,0.5,1,0.124233043,1.04E-02,1.90E-03,8.49E-03,-9.68E-04
9,6.00E+05,0.5,2,0.248237525,1.06E-02,2.25E-03,8.39E-03,-2.09E-03
9,6.00E+05,0.5,3,0.371735285,1.11E-02,2.86E-03,8.22E-03,-3.52E-03
9,6.00E+05,0.5,4,0.494236885,1.18E-02,3.80E-03,7.95E-03,-5.48E-03
9,6.00E+05,0.5,5,0.614459562,1.28E-02,5.29E-03,7.54E-03,-8.31E-03
9,6.00E+05,0.5,5.5,0.671586765,1.38E-02,6.58E-03,7.20E-03,-1.04E-02
9,6.00E+05,0.5,6,0.720650799,1.57E-02,9.06E-03,6.59E-03,-1.34E-02
9,6.00E+05,0.5,6.5,0.758518951,1.89E-02,1.31E-02,5.77E-03,-1.70E-02
9,6.00E+05,0.5,7,0.780243826,2.40E-02,1.92E-02,4.78E-03,-2.04E-02
9,6.00E+05,0.5,7.5,0.781988957,3.17E-02,2.78E-02,3.87E-03,-2.15E-02
9,6.00E+05,0.5,8,0.781531629,4.19E-02,3.86E-02,3.31E-03,-1.87E-02
9,6.00E+05,0.5,8.5,0.598984791,7.42E-02,7.14E-02,2.81E-03,2.47E-02
9,6.00E+05,0.5,9,0.691097626,5.61E-02,5.25E-02,3.63E-03,-9.32E-04
9,6.00E+05,0.5,9.5,0.776858929,1.00E-01,9.73E-02,2.73E-03,3.50E-02
9,6.00E+05,0.5,10,0.540532929,9.19E-02,8.84E-02,3.50E-03,3.15E-02
9,6.00E+05,0.55,0,7.34E-11,1.03E-02,1.88E-03,8.46E-03,1.67E-11
9,6.00E+05,0.55,1,0.129067276,1.04E-02,2.00E-03,8.43E-03,-1.12E-03
9,6.00E+05,0.55,2,0.257970724,1.07E-02,2.38E-03,8.32E-03,-2.46E-03
9,6.00E+05,0.55,3,0.386471691,1.12E-02,3.05E-03,8.13E-03,-4.28E-03
9,6.00E+05,0.55,4,0.513968245,1.20E-02,4.14E-03,7.82E-03,-6.96E-03
9,6.00E+05,0.55,5,0.634575676,1.37E-02,6.55E-03,7.20E-03,-1.17E-02
9,6.00E+05,0.55,5.5,0.685799421,1.59E-02,9.24E-03,6.66E-03,-1.54E-02
9,6.00E+05,0.55,6,0.727934257,1.93E-02,1.34E-02,5.91E-03,-1.95E-02
9,6.00E+05,0.55,6.5,0.752795202,2.45E-02,1.95E-02,4.95E-03,-2.32E-02
9,6.00E+05,0.55,7,0.751697566,3.21E-02,2.80E-02,4.02E-03,-2.39E-02
9,6.00E+05,0.55,7.5,0.736662901,4.33E-02,3.99E-02,3.37E-03,-1.69E-02
9,6.00E+05,0.55,8,0.690707683,4.74E-02,4.38E-02,3.56E-03,-1.36E-02
9,6.00E+05,0.55,8.5,0.52509918,7.00E-02,6.67E-02,3.33E-03,1.87E-02
9,6.00E+05,0.55,9,0.708182426,9.26E-02,8.97E-02,2.91E-03,3.20E-02
9,6.00E+05,0.55,9.5,0.627054384,8.12E-02,7.77E-02,3.47E-03,1.74E-02
9,6.00E+05,0.55,10,0.56676918,9.89E-02,9.55E-02,3.39E-03,3.35E-02
9,6.00E+05,0.6,0,8.00E-11,1.04E-02,2.00E-03,8.40E-03,1.76E-11
9,6.00E+05,0.6,1,0.13524713,1.05E-02,2.13E-03,8.36E-03,-1.33E-03
9,6.00E+05,0.6,2,0.270481518,1.08E-02,2.55E-03,8.24E-03,-3.02E-03
9,6.00E+05,0.6,3,0.405571559,1.13E-02,3.32E-03,8.02E-03,-5.50E-03
9,6.00E+05,0.6,4,0.538853515,1.24E-02,4.80E-03,7.63E-03,-9.80E-03
9,6.00E+05,0.6,5,0.658597215,1.66E-02,9.80E-03,6.78E-03,-1.77E-02
9,6.00E+05,0.6,5.5,0.707301363,2.05E-02,1.44E-02,6.13E-03,-2.24E-02
9,6.00E+05,0.6,6,0.74000132,2.59E-02,2.07E-02,5.28E-03,-2.64E-02
9,6.00E+05,0.6,6.5,0.742721679,3.31E-02,2.87E-02,4.36E-03,-2.72E-02
9,6.00E+05,0.6,7,0.71109478,4.31E-02,3.94E-02,3.67E-03,-1.93E-02
9,6.00E+05,0.6,7.5,0.666393382,5.46E-02,5.13E-02,3.35E-03,-5.53E-03
9,6.00E+05,0.6,8,0.624683863,6.51E-02,6.18E-02,3.33E-03,6.05E-03
9,6.00E+05,0.6,8.5,0.598911573,7.56E-02,7.22E-02,3.36E-03,1.57E-02
9,6.00E+05,0.6,9,0.581113841,8.60E-02,8.26E-02,3.40E-03,2.37E-02
9,6.00E+05,0.6,9.5,0.567924726,9.63E-02,9.29E-02,3.46E-03,3.06E-02
9,6.00E+05,0.6,10,0.559750741,0.106285739,0.102758266,3.53E-03,3.61E-02
9,7.00E+05,0.05,0,5.28E-11,9.98E-03,1.41E-03,8.58E-03,1.31E-11
9,7.00E+05,0.05,1,0.107952798,1.00E-02,1.49E-03,8.56E-03,-5.21E-04
9,7.00E+05,0.05,2,0.215653497,1.02E-02,1.74E-03,8.49E-03,-1.07E-03
9,7.00E+05,0.05,3,0.322854124,1.05E-02,2.16E-03,8.38E-03,-1.66E-03
9,7.00E+05,0.05,4,0.429258563,1.10E-02,2.78E-03,8.23E-03,-2.32E-03
9,7.00E+05,0.05,5,0.534535066,1.16E-02,3.62E-03,8.03E-03,-3.09E-03
9,7.00E+05,0.05,5.5,0.586617,1.20E-02,4.13E-03,7.90E-03,-3.52E-03
9,7.00E+05,0.05,6,0.63824209,1.25E-02,4.72E-03,7.77E-03,-3.99E-03
9,7.00E+05,0.05,6.5,0.689333847,1.30E-02,5.38E-03,7.62E-03,-4.50E-03
9,7.00E+05,0.05,7,0.739801543,1.36E-02,6.12E-03,7.45E-03,-5.06E-03
9,7.00E+05,0.05,7.5,0.789578786,1.42E-02,6.96E-03,7.26E-03,-5.68E-03
9,7.00E+05,0.05,8,0.838514438,1.50E-02,7.91E-03,7.06E-03,-6.35E-03
9,7.00E+05,0.05,8.5,0.886480184,1.58E-02,8.97E-03,6.84E-03,-7.09E-03
9,7.00E+05,0.05,9,0.933282126,1.68E-02,1.02E-02,6.60E-03,-7.89E-03
9,7.00E+05,0.05,9.5,0.978646999,1.79E-02,1.15E-02,6.34E-03,-8.77E-03
9,7.00E+05,0.05,10,1.022481782,1.91E-02,1.31E-02,6.06E-03,-9.73E-03
9,7.00E+05,0.1,0,5.71E-11,9.98E-03,1.41E-03,8.57E-03,1.39E-11
9,7.00E+05,0.1,1,0.108348117,1.00E-02,1.49E-03,8.55E-03,-5.30E-04
9,7.00E+05,0.1,2,0.216443004,1.02E-02,1.75E-03,8.48E-03,-1.09E-03
9,7.00E+05,0.1,3,0.324034981,1.05E-02,2.18E-03,8.37E-03,-1.69E-03
9,7.00E+05,0.1,4,0.430824486,1.10E-02,2.80E-03,8.22E-03,-2.37E-03
9,7.00E+05,0.1,5,0.536473222,1.17E-02,3.65E-03,8.01E-03,-3.17E-03
9,7.00E+05,0.1,5.5,0.588733263,1.21E-02,4.17E-03,7.89E-03,-3.61E-03
9,7.00E+05,0.1,6,0.640528087,1.25E-02,4.76E-03,7.75E-03,-4.10E-03
9,7.00E+05,0.1,6.5,0.691777095,1.30E-02,5.43E-03,7.59E-03,-4.63E-03
9,7.00E+05,0.1,7,0.742387074,1.36E-02,6.18E-03,7.42E-03,-5.22E-03
9,7.00E+05,0.1,7.5,0.792287683,1.43E-02,7.04E-03,7.23E-03,-5.86E-03
9,7.00E+05,0.1,8,0.841311395,1.50E-02,8.00E-03,7.03E-03,-6.56E-03
9,7.00E+05,0.1,8.5,0.889328944,1.59E-02,9.09E-03,6.80E-03,-7.33E-03
9,7.00E+05,0.1,9,0.936128459,1.69E-02,1.03E-02,6.55E-03,-8.18E-03
9,7.00E+05,0.1,9.5,0.981407916,1.80E-02,1.17E-02,6.28E-03,-9.11E-03
9,7.00E+05,0.1,10,1.025039124,1.93E-02,1.33E-02,5.99E-03,-1.01E-02
9,7.00E+05,0.15,0,5.00E-11,9.98E-03,1.43E-03,8.56E-03,1.25E-11
9,7.00E+05,0.15,1,0.109018509,1.00E-02,1.51E-03,8.53E-03,-5.45E-04
9,7.00E+05,0.15,2,0.217781515,1.02E-02,1.76E-03,8.47E-03,-1.12E-03
9,7.00E+05,0.15,3,0.326037443,1.06E-02,2.20E-03,8.36E-03,-1.75E-03
9,7.00E+05,0.15,4,0.433480222,1.10E-02,2.83E-03,8.20E-03,-2.46E-03
9,7.00E+05,0.15,5,0.539759256,1.17E-02,3.69E-03,7.99E-03,-3.30E-03
9,7.00E+05,0.15,5.5,0.592322176,1.21E-02,4.22E-03,7.86E-03,-3.77E-03
9,7.00E+05,0.15,6,0.644403072,1.25E-02,4.83E-03,7.72E-03,-4.29E-03
9,7.00E+05,0.15,6.5,0.695917987,1.31E-02,5.51E-03,7.56E-03,-4.86E-03
9,7.00E+05,0.15,7,0.746767588,1.37E-02,6.29E-03,7.38E-03,-5.49E-03
9,7.00E+05,0.15,7.5,0.796864883,1.44E-02,7.17E-03,7.18E-03,-6.18E-03
9,7.00E+05,0.15,8,0.846026464,1.51E-02,8.17E-03,6.97E-03,-6.94E-03
9,7.00E+05,0.15,8.5,0.894102208,1.60E-02,9.31E-03,6.73E-03,-7.78E-03
9,7.00E+05,0.15,9,0.940859286,1.71E-02,1.06E-02,6.47E-03,-8.70E-03
9,7.00E+05,0.15,9.5,0.985926023,1.83E-02,1.21E-02,6.18E-03,-9.70E-03
9,7.00E+05,0.15,10,1.029099987,1.97E-02,1.38E-02,5.87E-03,-1.08E-02
9,7.00E+05,0.2,0,4.95E-11,9.99E-03,1.45E-03,8.54E-03,1.24E-11
9,7.00E+05,0.2,1,0.109981701,1.00E-02,1.53E-03,8.52E-03,-5.66E-04
9,7.00E+05,0.2,2,0.219704827,1.02E-02,1.79E-03,8.45E-03,-1.16E-03
9,7.00E+05,0.2,3,0.328915313,1.06E-02,2.23E-03,8.33E-03,-1.83E-03
9,7.00E+05,0.2,4,0.437297707,1.11E-02,2.88E-03,8.17E-03,-2.59E-03
9,7.00E+05,0.2,5,0.544484776,1.17E-02,3.76E-03,7.95E-03,-3.49E-03
9,7.00E+05,0.2,5.5,0.597481757,1.21E-02,4.31E-03,7.82E-03,-4.01E-03
9,7.00E+05,0.2,6,0.649971127,1.26E-02,4.93E-03,7.67E-03,-4.58E-03
9,7.00E+05,0.2,6.5,0.701865085,1.31E-02,5.64E-03,7.50E-03,-5.20E-03
9,7.00E+05,0.2,7,0.753040105,1.38E-02,6.45E-03,7.32E-03,-5.90E-03
9,7.00E+05,0.2,7.5,0.803394038,1.45E-02,7.38E-03,7.11E-03,-6.67E-03
9,7.00E+05,0.2,8,0.852721059,1.53E-02,8.44E-03,6.88E-03,-7.52E-03
9,7.00E+05,0.2,8.5,0.900807581,1.63E-02,9.65E-03,6.62E-03,-8.46E-03
9,7.00E+05,0.2,9,0.947367084,1.74E-02,1.11E-02,6.33E-03,-9.50E-03
9,7.00E+05,0.2,9.5,0.991901225,1.87E-02,1.27E-02,6.02E-03,-1.06E-02
9,7.00E+05,0.2,10,1.034060314,2.03E-02,1.46E-02,5.67E-03,-1.19E-02
9,7.00E+05,0.25,0,5.68E-11,9.99E-03,1.47E-03,8.52E-03,1.39E-11
9,7.00E+05,0.25,1,0.111264409,1.01E-02,1.56E-03,8.49E-03,-5.95E-04
9,7.00E+05,0.25,2,0.222266839,1.02E-02,1.82E-03,8.42E-03,-1.23E-03
9,7.00E+05,0.25,3,0.332750172,1.06E-02,2.28E-03,8.31E-03,-1.94E-03
9,7.00E+05,0.25,4,0.44238637,1.11E-02,2.94E-03,8.14E-03,-2.77E-03
9,7.00E+05,0.25,5,0.550786244,1.18E-02,3.85E-03,7.91E-03,-3.77E-03
9,7.00E+05,0.25,5.5,0.60435726,1.22E-02,4.42E-03,7.77E-03,-4.35E-03
9,7.00E+05,0.25,6,0.657386387,1.27E-02,5.07E-03,7.61E-03,-4.99E-03
9,7.00E+05,0.25,6.5,0.709767041,1.33E-02,5.82E-03,7.43E-03,-5.70E-03
9,7.00E+05,0.25,7,0.761368578,1.39E-02,6.68E-03,7.23E-03,-6.49E-03
9,7.00E+05,0.25,7.5,0.811998127,1.47E-02,7.68E-03,7.00E-03,-7.38E-03
9,7.00E+05,0.25,8,0.861429073,1.56E-02,8.83E-03,6.75E-03,-8.37E-03
9,7.00E+05,0.25,8.5,0.909343444,1.66E-02,1.02E-02,6.46E-03,-9.47E-03
9,7.00E+05,0.25,9,0.955273754,1.79E-02,1.18E-02,6.13E-03,-1.07E-02
9,7.00E+05,0.25,9.5,0.998429554,1.95E-02,1.37E-02,5.76E-03,-1.21E-02
9,7.00E+05,0.25,10,1.037920794,2.14E-02,1.61E-02,5.33E-03,-1.36E-02
9,7.00E+05,0.3,0,5.88E-11,9.99E-03,1.50E-03,8.49E-03,1.43E-11
9,7.00E+05,0.3,1,0.112903988,1.01E-02,1.59E-03,8.47E-03,-6.33E-04
9,7.00E+05,0.3,2,0.225544633,1.03E-02,1.86E-03,8.39E-03,-1.31E-03
9,7.00E+05,0.3,3,0.337659941,1.06E-02,2.33E-03,8.27E-03,-2.09E-03
9,7.00E+05,0.3,4,0.448907707,1.11E-02,3.02E-03,8.09E-03,-3.02E-03
9,7.00E+05,0.3,5,0.558864029,1.18E-02,3.98E-03,7.85E-03,-4.15E-03
9,7.00E+05,0.3,5.5,0.613163561,1.23E-02,4.57E-03,7.70E-03,-4.81E-03
9,7.00E+05,0.3,6,0.666867692,1.28E-02,5.27E-03,7.53E-03,-5.56E-03
9,7.00E+05,0.3,6.5,0.719841128,1.34E-02,6.07E-03,7.33E-03,-6.40E-03
9,7.00E+05,0.3,7,0.771887344,1.41E-02,7.01E-03,7.11E-03,-7.34E-03
9,7.00E+05,0.3,7.5,0.82274123,1.50E-02,8.12E-03,6.85E-03,-8.41E-03
9,7.00E+05,0.3,8,0.872005387,1.60E-02,9.45E-03,6.55E-03,-9.62E-03
